category,product_name,product_code,description,pricing_model,unit_price,unit_basis,tier_min_ees,tier_max_ees,monthly_minimum,one_time_fee,setup_fee,billing_frequency,required_dependencies,conditions,effective_date,source_file,source_page
"RM","isolved 401(k) powered by 401GO","8800","Full-featured retirement savings for start-ups, smaller or established business, or anyone looking for flexibility in plan design and features. Likely the best fit for any employer with 20+ employees.","per participant/month","$8.00","per participant/month","1","25","N/A","$2,000.00","N/A","N/A","N/A","Base Fee: $169.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $2,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 406 of 413"
"RM","isolved 401(k) powered by 401GO","8800","Full-featured retirement savings for start-ups, smaller or established business, or anyone looking for flexibility in plan design and features. Likely the best fit for any employer with 20+ employees.","per participant/month","$7.00","per participant/month","26","50","N/A","$2,000.00","N/A","N/A","N/A","Base Fee: $169.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $2,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 407 of 413"
"RM","isolved 401(k) powered by 401GO","8800","Full-featured retirement savings for start-ups, smaller or established business, or anyone looking for flexibility in plan design and features. Likely the best fit for any employer with 20+ employees.","per participant/month","$6.00","per participant/month","51","100","N/A","$2,000.00","N/A","N/A","N/A","Base Fee: $169.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $2,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 408 of 413"
"RM","isolved 401(k) powered by 401GO","8800","Full-featured retirement savings for start-ups, smaller or established business, or anyone looking for flexibility in plan design and features. Likely the best fit for any employer with 20+ employees.","per participant/month","$5.00","per participant/month","101","150","N/A","$2,000.00","N/A","N/A","N/A","Base Fee: $169.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $2,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 409 of 413"
"RM","isolved 401(k) powered by 401GO","8800","Full-featured retirement savings for start-ups, smaller or established business, or anyone looking for flexibility in plan design and features. Likely the best fit for any employer with 20+ employees.","per participant/month","$4.00","per participant/month","151","200","N/A","$2,000.00","N/A","N/A","N/A","Base Fee: $169.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $2,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 410 of 413"
"RM","isolved 401(k) powered by 401GO","8800","Full-featured retirement savings for start-ups, smaller or established business, or anyone looking for flexibility in plan design and features. Likely the best fit for any employer with 20+ employees.","per participant/month","$3.00","per participant/month","200","no maximum","N/A","$2,000.00","N/A","N/A","N/A","Base Fee: $169.00 (Base UOM: Monthly) charged in addition to Unit Fee | One-Time Fee: $2,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 411 of 413"
"RM","isolved 401(k) Additional EINs, powered by 401GO","8800","If a client is part of a control group, they need to have the ability to add one of the other isolved 401(k) products, and then any frequency of additional EINs at the rate of $75 per EIN","Monthly","$75.00","Monthly","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 412 of 413"
"RM","isolved Attract & Hire Small Business","8915","Applicant Tracking Software designed to simplify sourcing, screening, and hiring talent for small businesses with less than 50 employees.","PEPM","$2.00","PEPM","N/A","N/A","$129 (per First Notes: ""$129 Monthly Minimum Fee Applies"")","$2.50","N/A","N/A","N/A","First Notes: $129 Monthly Minimum Fee Applies | One-Time Fee: $2.50 (One-Time UOM: Per EE) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 413 of 413"
"Clocks","Kit-G2-Pro-N","9052","NXG G2 Pro — WiFi & ethernet with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$1,795.00","N/A","One-Time","N/A","Product family (source section): NXG G2 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 1"
"Clocks","Kit-G2-Pro-N - ESA (extended service agreement)","7874-9052ESA","Extended service agreement SKU matched to clock kit 9052 (Kit-G2-Pro-N)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G2-Pro-N (clock kit part 9052)","Product family (source section): NXG G2 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 1 (ESA columns)"
"Clocks","Kit-G2-Pro-P","9053","NXG G2 Pro — WiFi & ethernet, proximity reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$1,940.00","N/A","One-Time","N/A","Product family (source section): NXG G2 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 2"
"Clocks","Kit-G2-Pro-P - ESA (extended service agreement)","7874-9053ESA","Extended service agreement SKU matched to clock kit 9053 (Kit-G2-Pro-P)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G2-Pro-P (clock kit part 9053)","Product family (source section): NXG G2 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 2 (ESA columns)"
"Clocks","Kit-G2-Pro-M","9054","NXG G2 Pro — WiFi & ethernet, magnetic reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$1,890.00","N/A","One-Time","N/A","Product family (source section): NXG G2 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 3"
"Clocks","Kit-G2-Pro-M - ESA (extended service agreement)","7874-9054ESA","Extended service agreement SKU matched to clock kit 9054 (Kit-G2-Pro-M)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G2-Pro-M (clock kit part 9054)","Product family (source section): NXG G2 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 3 (ESA columns)"
"Clocks","Kit-G2-Pro-B","9055","NXG G2 Pro — WiFi & ethernet, barcode reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$1,940.00","N/A","One-Time","N/A","Product family (source section): NXG G2 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 4"
"Clocks","Kit-G2-Pro-B - ESA (extended service agreement)","7874-9055ESA","Extended service agreement SKU matched to clock kit 9055 (Kit-G2-Pro-B)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G2-Pro-B (clock kit part 9055)","Product family (source section): NXG G2 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 4 (ESA columns)"
"Clocks","Kit-G2-Pro-TN","9060","NXG G2 Pro — WiFi & ethernet, touchpad clock with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,195.00","N/A","One-Time","N/A","Product family (source section): NXG G2 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 5"
"Clocks","Kit-G2-Pro-TN - ESA (extended service agreement)","7874-9060ESA","Extended service agreement SKU matched to clock kit 9060 (Kit-G2-Pro-TN)","UNKNOWN","$35.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G2-Pro-TN (clock kit part 9060)","Product family (source section): NXG G2 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 5 (ESA columns)"
"Clocks","Kit-G2-Pro-TP","9061","NXG G2 Pro — WiFi & ethernet, touchpad clock, proximity reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,340.00","N/A","One-Time","N/A","Product family (source section): NXG G2 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 6"
"Clocks","Kit-G2-Pro-TP - ESA (extended service agreement)","7874-9061ESA","Extended service agreement SKU matched to clock kit 9061 (Kit-G2-Pro-TP)","UNKNOWN","$35.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G2-Pro-TP (clock kit part 9061)","Product family (source section): NXG G2 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 6 (ESA columns)"
"Clocks","Kit-G2-Pro-TM","9062","NXG G2 Pro — WiFi & ethernet, touchpad clock, magnetic reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,290.00","N/A","One-Time","N/A","Product family (source section): NXG G2 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 7"
"Clocks","Kit-G2-Pro-TM - ESA (extended service agreement)","7874-9062ESA","Extended service agreement SKU matched to clock kit 9062 (Kit-G2-Pro-TM)","UNKNOWN","$35.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G2-Pro-TM (clock kit part 9062)","Product family (source section): NXG G2 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 7 (ESA columns)"
"Clocks","Kit-G2-Pro-TB","9063","NXG G2 Pro — WiFi & ethernet, touchpad clock, barcode reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,340.00","N/A","One-Time","N/A","Product family (source section): NXG G2 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 8"
"Clocks","Kit-G2-Pro-TB - ESA (extended service agreement)","7874-9063ESA","Extended service agreement SKU matched to clock kit 9063 (Kit-G2-Pro-TB)","UNKNOWN","$35.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G2-Pro-TB (clock kit part 9063)","Product family (source section): NXG G2 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 8 (ESA columns)"
"Clocks","Barcode Swiper Card Reader","1342","N/A","One-Time","N/A","N/A","N/A","N/A","N/A","$145.00","N/A","One-Time","N/A","Product family (source section): NXG G2 Pro | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 9"
"Clocks","HID Proximity Card Reader","1347","N/A","One-Time","N/A","N/A","N/A","N/A","N/A","$145.00","N/A","One-Time","N/A","Product family (source section): NXG G2 Pro | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G2 Pro"", row 10"
"Clocks","Kit-G7-Pro-N","9056","NXG G7 Pro — WiFi & ethernet with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,095.00","N/A","One-Time","N/A","Product family (source section): NXG G7 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 1"
"Clocks","Kit-G7-Pro-N - ESA (extended service agreement)","7874-9056ESA","Extended service agreement SKU matched to clock kit 9056 (Kit-G7-Pro-N)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G7-Pro-N (clock kit part 9056)","Product family (source section): NXG G7 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 1 (ESA columns)"
"Clocks","Kit-G7-Pro-P","9057","NXG G7 Pro — WiFi & ethernet, proximity reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,495.00","N/A","One-Time","N/A","Product family (source section): NXG G7 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 2"
"Clocks","Kit-G7-Pro-P - ESA (extended service agreement)","7874-9057ESA","Extended service agreement SKU matched to clock kit 9057 (Kit-G7-Pro-P)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G7-Pro-P (clock kit part 9057)","Product family (source section): NXG G7 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 2 (ESA columns)"
"Clocks","Kit-G7-Pro-M","9058","NXG G7 Pro — WiFi & ethernet, magnetic reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,195.00","N/A","One-Time","N/A","Product family (source section): NXG G7 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 3"
"Clocks","Kit-G7-Pro-M - ESA (extended service agreement)","7874-9058ESA","Extended service agreement SKU matched to clock kit 9058 (Kit-G7-Pro-M)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G7-Pro-M (clock kit part 9058)","Product family (source section): NXG G7 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 3 (ESA columns)"
"Clocks","Kit-G7-Pro-B","9059","NXG G7 Pro — WiFi & ethernet, barcode reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,295.00","N/A","One-Time","N/A","Product family (source section): NXG G7 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 4"
"Clocks","Kit-G7-Pro-B - ESA (extended service agreement)","7874-9059ESA","Extended service agreement SKU matched to clock kit 9059 (Kit-G7-Pro-B)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G7-Pro-B (clock kit part 9059)","Product family (source section): NXG G7 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 4 (ESA columns)"
"Clocks","Kit-G7-Pro-TN","9064","NXG G7 Pro — WiFi & ethernet, touchpad clock with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,595.00","N/A","One-Time","N/A","Product family (source section): NXG G7 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 5"
"Clocks","Kit-G7-Pro-TN - ESA (extended service agreement)","7874-9064ESA","Extended service agreement SKU matched to clock kit 9064 (Kit-G7-Pro-TN)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G7-Pro-TN (clock kit part 9064)","Product family (source section): NXG G7 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 5 (ESA columns)"
"Clocks","Kit-G7-Pro-TP","9065","NXG G7 Pro — WiFi & ethernet, touchpad clock, proximity reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,995.00","N/A","One-Time","N/A","Product family (source section): NXG G7 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 6"
"Clocks","Kit-G7-Pro-TP - ESA (extended service agreement)","7874-9065ESA","Extended service agreement SKU matched to clock kit 9065 (Kit-G7-Pro-TP)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G7-Pro-TP (clock kit part 9065)","Product family (source section): NXG G7 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 6 (ESA columns)"
"Clocks","Kit-G7-Pro-TM","9066","NXG G7 Pro — WiFi & ethernet, touchpad clock, magnetic reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,695.00","N/A","One-Time","N/A","Product family (source section): NXG G7 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 7"
"Clocks","Kit-G7-Pro-TM - ESA (extended service agreement)","7874-9066ESA","Extended service agreement SKU matched to clock kit 9066 (Kit-G7-Pro-TM)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G7-Pro-TM (clock kit part 9066)","Product family (source section): NXG G7 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 7 (ESA columns)"
"Clocks","Kit-G7-Pro-TB","9067","NXG G7 Pro — WiFi & ethernet, touchpad clock, barcode reader with Clock Kit","One-Time","N/A","N/A","N/A","N/A","N/A","$2,795.00","N/A","One-Time","N/A","Product family (source section): NXG G7 Pro | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 8"
"Clocks","Kit-G7-Pro-TB - ESA (extended service agreement)","7874-9067ESA","Extended service agreement SKU matched to clock kit 9067 (Kit-G7-Pro-TB)","UNKNOWN","$33.00","N/A","N/A","N/A","N/A","N/A","N/A","UNKNOWN","Kit-G7-Pro-TB (clock kit part 9067)","Product family (source section): NXG G7 Pro | ESA SKU shown on same row as clock kit in source; no billing frequency printed for ESA Fee","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G7 Pro"", row 8 (ESA columns)"
"Clocks","NXG G8","8367","WiFi & ethernet, no reader","One-Time","N/A","N/A","N/A","N/A","N/A","$3,195.00","N/A","One-Time","N/A","Product family (source section): NXG G8 | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G8"", row 1"
"Clocks","NXG G8","8368","WiFi & ethernet with barcode reader","One-Time","N/A","N/A","N/A","N/A","N/A","$3,695.00","N/A","One-Time","N/A","Product family (source section): NXG G8 | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G8"", row 2"
"Clocks","NXG G8","8369","WiFi & ethernet with proximity reader","One-Time","N/A","N/A","N/A","N/A","N/A","$3,595.00","N/A","One-Time","N/A","Product family (source section): NXG G8 | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G8"", row 3"
"Clocks","NXG G8 Enclosure","8381","Time clock accessory","One-Time","N/A","N/A","N/A","N/A","N/A","$550.00","N/A","One-Time","N/A","Product family (source section): NXG G8 | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG G8"", row 4"
"Clocks","NXG LE — WiFi & ethernet, barcode reader with Clock Kit","5558","N/A","One-Time","N/A","N/A","N/A","N/A","N/A","$790.00","N/A","One-Time","N/A","Product family (source section): NXG LE Clock | Source Category column: Time Clock | Status tag: Legacy | Row tags: Legacy","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG LE Clock"", row 1"
"Clocks","NXG LE — WiFi & ethernet, magnetic reader with Clock Kit","5559","N/A","One-Time","N/A","N/A","N/A","N/A","N/A","$740.00","N/A","One-Time","N/A","Product family (source section): NXG LE Clock | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG LE Clock"", row 2"
"Clocks","NXG LE — WiFi & ethernet with Clock Kit (no reader)","5560","N/A","One-Time","N/A","N/A","N/A","N/A","N/A","$645.00","N/A","One-Time","N/A","Product family (source section): NXG LE Clock | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG LE Clock"", row 3"
"Clocks","NXG LE — WiFi & ethernet, proximity reader with Clock Kit","5561","N/A","One-Time","N/A","N/A","N/A","N/A","N/A","$790.00","N/A","One-Time","N/A","Product family (source section): NXG LE Clock | Source Category column: Time Clock","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG LE Clock"", row 4"
"Clocks","Barcode Swipe Reader","1342","N/A","One-Time","N/A","N/A","N/A","N/A","N/A","$145.00","N/A","One-Time","N/A","Product family (source section): NXG LE Clock | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG LE Clock"", row 5"
"Clocks","Proximity Card Reader","1347","N/A","One-Time","N/A","N/A","N/A","N/A","N/A","$145.00","N/A","One-Time","N/A","Product family (source section): NXG LE Clock | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG LE Clock"", row 6"
"Clocks","Magnetic Swipe Card Reader","1348","N/A","One-Time","N/A","N/A","N/A","N/A","N/A","$95.00","N/A","One-Time","N/A","Product family (source section): NXG LE Clock | Source Category column: Accessory","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG LE Clock"", row 7"
"Clocks","NXG LE Hardware Warranty","5557","Per clock","Monthly","$20.75","N/A","N/A","N/A","N/A","N/A","N/A","Monthly","N/A","Product family (source section): NXG LE Clock | Source Category column: ESA / Warranty","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""NXG LE Clock"", row 8"
"Clocks","V800E — Velocity 800","3707","Touchpad, ethernet","One-Time","N/A","N/A","N/A","N/A","N/A","$1,199.00","N/A","One-Time","N/A","Product family (source section): Velocity Touchpad Clocks — 800 Series | Source Category column: Time Clock | Series tag: Standard","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Velocity Touchpad Clocks — 800 Series"", row 1"
"Clocks","V850E — Velocity 850","3710","Touchpad, ethernet","One-Time","N/A","N/A","N/A","N/A","N/A","$1,699.00","N/A","One-Time","N/A","Product family (source section): Velocity Touchpad Clocks — 800 Series | Source Category column: Time Clock | Series tag: Standard","June 10, 2026","Price Book V2 (Power BI app report, PriceBook V2 workspace)","Clock Update page (""isolved Clock Price Book"", Prices effective: June 10, 2026 - Version 1.1) - section ""Velocity Touchpad Clocks — 800 Series"", row 2"
